Code,Name,Sector,Open,High,Low,Close,SMA20,SMA50,SMA200,Shariah,Price,ADR%,Perf 5D%,Perf 1M%,Perf 3M%,EPS,P/E,Volume,Mkt Cap
9148,GBAY,Consumer Cyclical,0.58,0.58,0.58,0.58,0.582,0.5904,0.6164,,0.58,0.95,0.0,-1.69,-3.33,0.01,58.0,0,45768456.0
5178,INGENIEU,Industrials,0.025,0.03,0.025,0.03,0.03,0.029,0.0283,,0.03,18.0,0.0,0.0,20.0,0.01,3.0,61900,45497784.0
1147,GOB,Real Estate,0.095,0.1,0.095,0.1,0.0985,0.0987,0.1101,,0.1,4.45,0.0,5.26,0.0,0.01,10.0,61000,45467672.0
5081,EIG,Consumer Defensive,0.19,0.19,0.19,0.19,0.1925,0.193,0.2156,,0.19,0.0,0.0,-2.56,-5.0,-0.03,,0,45066864.0
8346,PRKCORP,Industrials,0.45,0.45,0.45,0.45,0.4428,0.4571,0.5277,,0.45,1.27,11.11,-10.0,-18.18,0.01,45.0,20000,45000000.0
3573,LIENHOE,Consumer Cyclical,0.135,0.135,0.135,0.135,0.1315,0.1396,0.1829,,0.135,0.8,3.85,3.85,-22.86,-0.03,,22000,44876776.0
03049,"03049.KL,0P0001NLOC,0",,0.2,0.2,0.195,0.2,0.2093,0.2352,0.2934,,0.2,3.57,-2.44,-4.76,-28.57,,11.200001,13700,44800000.0
0005,UCREST,Healthcare,0.065,0.065,0.06,0.06,0.065,0.0661,0.0716,,0.06,10.95,-7.69,-7.69,-7.69,0.0,Infinity,1237300,44629648.0
0102,WAJA,Industrials,0.04,0.04,0.04,0.04,0.0423,0.0446,0.0475,,0.04,6.48,0.0,-20.0,-20.0,0.03,1.3333334,0,44605368.0
0301,ZANTAT,Basic Materials,0.17,0.17,0.155,0.155,0.1693,0.1819,0.2168,,0.155,3.71,-8.82,-11.43,-18.42,-0.02,,55200,44136780.0
7188,BTM,Basic Materials,0.035,0.035,0.035,0.035,0.0377,0.0349,0.0324,,0.035,3.81,-12.5,-12.5,16.67,-0.0,,0,43977032.0
7168,PRG,Consumer Cyclical,0.085,0.09,0.085,0.09,0.0863,0.0823,0.0859,,0.09,6.62,-5.26,12.5,12.5,-0.08,,392400,43923980.0
0191,CABNET,Industrials,0.245,0.245,0.245,0.245,0.251,0.2396,0.2789,,0.245,4.47,-2.0,0.0,2.08,-0.09,,184500,43793752.0
9083,JETSON,Basic Materials,0.1,0.11,0.1,0.105,0.1032,0.0915,0.1244,,0.105,10.7,-4.55,16.67,10.53,-0.06,,471100,43766148.0
03029,"03029.KL,0P0001IINH,0",,0.28,0.28,0.28,0.28,0.28,0.28,0.28,,0.28,0.0,0.0,0.0,0.0,,,0,43433088.0
03052,RGS,Technology,0.17,0.17,0.17,0.17,0.17,0.17,0.1636,,0.17,0.0,0.0,0.0,0.0,0.0,Infinity,0,43350000.0
5035,KNUSFOR,Industrials,0.435,0.435,0.435,0.435,0.4032,0.4156,0.4442,,0.435,0.82,0.0,16.0,10.13,-0.13,,0,43345576.0
5198,AFUJIYA,Consumer Cyclical,0.24,0.24,0.24,0.24,0.2522,0.2494,0.2765,,0.24,2.49,0.0,-4.0,-9.43,-0.02,,0,43200000.0
7215,NIHSIN,Consumer Cyclical,0.075,0.075,0.075,0.075,0.0795,0.0797,0.0965,,0.075,4.91,0.0,-11.76,-16.67,-0.01,,0,43196772.0
8192,MERCURY,Industrials,0.61,0.61,0.61,0.61,0.636,0.6445,0.6986,,0.61,1.35,0.0,-8.27,1.67,0.13,4.692308,0,43145500.0
03039,RTSTECH,Technology,0.165,0.165,0.165,0.165,0.165,0.165,0.1643,,0.165,0.0,0.0,0.0,26.92,0.0,Infinity,0,43026696.0
5016,WARISAN,Industrials,0.66,0.66,0.66,0.66,0.682,0.6918,0.8384,,0.66,0.45,-17.5,-0.75,-7.04,-0.88,,200,42966264.0
7191,ADVENTA,Healthcare,0.13,0.14,0.13,0.14,0.1465,0.143,0.1607,,0.14,5.92,-3.45,3.7,0.0,-0.03,,105600,42780016.0
5042,TSRCAP,Industrials,0.245,0.245,0.245,0.245,0.2488,0.2514,0.2578,,0.245,0.9,0.0,-10.91,11.36,0.02,12.250001,100,42740252.0
8362,KYM,Consumer Cyclical,0.28,0.28,0.28,0.28,0.2765,0.2512,0.2606,,0.28,3.7,0.0,7.69,19.15,0.01,28.0,0,42728492.0
0315,KUCINGKO,Communication Services,0.085,0.085,0.08,0.085,0.0745,0.0751,0.0949,,0.085,7.82,13.33,21.43,0.0,-0.02,,243600,42500000.0
0195,BINACOM,Communication Services,0.065,0.07,0.065,0.07,0.0725,0.0708,0.099,,0.07,8.61,7.69,-6.67,-6.67,-0.02,,98100,42300008.0
2283,ZELAN,Industrials,0.045,0.05,0.045,0.05,0.0408,0.036,0.0327,,0.05,16.59,11.11,42.86,42.86,-0.07,,151500,42246036.0
0143,KEYASIC,Technology,0.03,0.03,0.03,0.03,0.03,0.0291,0.0333,,0.03,23.33,0.0,20.0,0.0,-0.0,,0,42088868.0
8532,PERTAMA,Technology,0.095,0.095,0.095,0.095,0.095,0.095,0.1002,,0.095,0.0,0.0,0.0,0.0,-0.0,,0,41630028.0
03001,CLOUD,Technology,0.05,0.05,0.05,0.05,0.05,0.05,0.05,,0.05,0.0,0.0,0.0,0.0,-0.03,,0,41559424.0
0160,HHHCORP,Energy,0.105,0.105,0.105,0.105,0.1155,0.1167,0.1232,,0.105,2.04,-8.7,-12.5,-12.5,0.01,10.5,80000,41477660.0
0006,PINEAPP,Technology,0.84,0.84,0.84,0.84,0.8422,0.8155,0.7244,,0.84,0.3,0.0,-0.59,1.82,-0.05,,16500,40740000.0
7173,TOYOVEN,Basic Materials,0.23,0.245,0.23,0.245,0.2412,0.2206,0.2604,,0.245,8.7,0.0,8.89,25.64,-0.15,,1416000,40645736.0
9423,CWG,Basic Materials,0.155,0.155,0.155,0.155,0.1712,0.165,0.1755,,0.155,1.44,-11.43,-11.43,-8.82,0.04,3.875,0,40598004.0
8672,KAMDAR,Consumer Cyclical,0.2,0.205,0.2,0.205,0.1972,0.1993,0.2059,,0.205,0.86,5.13,0.0,2.5,-0.05,,77500,40587948.0
0231,FLEXI,Industrials,0.135,0.135,0.135,0.135,0.1347,0.1315,0.1338,,0.135,3.32,-6.9,3.85,3.85,-0.04,,0,40456792.0
03011,AMLEX,Technology,0.15,0.15,0.15,0.15,0.1543,0.156,0.1915,,0.15,3.27,-3.23,-6.25,-16.67,0.01,15.000001,10000,40216968.0
0155,MGRC,Healthcare,0.265,0.265,0.265,0.265,0.2335,0.2119,0.2033,,0.265,4.36,6.0,26.19,32.5,-0.02,,10100,39996844.0
0210,KHJB,Consumer Cyclical,0.105,0.105,0.105,0.105,0.1037,0.1059,0.12,,0.105,3.2,0.0,-4.55,-4.55,-0.01,,0,39900000.0
1198,MAA,Financial Services,0.15,0.15,0.15,0.15,0.1578,0.162,0.1747,,0.15,1.77,-3.23,-3.23,-6.25,-0.22,,6000,39559840.0
6076,ENCORP,Real Estate,0.125,0.125,0.12,0.125,0.1373,0.1346,0.1439,,0.125,4.16,0.0,-13.79,-21.87,-0.05,,45200,39537340.0
0200,REVENUE,Technology,0.065,0.065,0.065,0.065,0.0647,0.0586,0.0628,,0.065,5.55,0.0,8.33,18.18,-0.04,6.5,323100,39331300.0
0149,FIBON,Industrials,0.4,0.4,0.4,0.4,0.4012,0.4003,0.4062,,0.4,0.64,2.56,5.26,-5.88,0.06,6.666667,0,39086720.0
03021,ETH,Financial Services,0.12,0.12,0.12,0.12,0.12,0.12,0.1562,,0.12,0.0,0.0,0.0,0.0,-1.7,,0,39049620.0
7050,WONG,Industrials,0.15,0.16,0.15,0.155,0.145,0.1423,0.1554,,0.155,3.56,6.9,6.9,19.23,-0.02,,143600,38742588.0
0178,SEDANIA,Consumer Defensive,0.1,0.105,0.1,0.105,0.1095,0.0914,0.1124,,0.105,9.69,0.0,10.53,16.67,0.01,10.5,841600,38361964.0
7889,THRIVEN,Real Estate,0.07,0.07,0.07,0.07,0.071,0.0702,0.0734,,0.07,3.68,0.0,0.0,-6.67,-0.02,,0,38286088.0
0103,MNC,Communication Services,0.04,0.04,0.035,0.04,0.0385,0.0439,0.0633,,0.04,16.61,14.29,0.0,-38.46,-0.04,,483900,37730184.0
7131,ACME,Consumer Cyclical,0.11,0.11,0.105,0.105,0.108,0.1047,0.1107,,0.105,4.26,-8.7,0.0,-4.55,0.06,1.75,1731000,37669652.0
03019,MPSOL,Industrials,0.13,0.13,0.13,0.13,0.13,0.13,0.0879,,0.13,0.0,0.0,0.0,0.0,0.01,13.0,0,37661820.0
7181,ARBB,Technology,0.03,0.03,0.03,0.03,0.0277,0.0261,0.0288,,0.03,14.0,0.0,20.0,20.0,-0.01,,0,37494036.0
7073,SEACERA,Industrials,0.06,0.06,0.06,0.06,0.06,0.06,0.06,,0.06,0.0,0.0,0.0,0.0,-0.01,,0,37311012.0
0165,XOX,Communication Services,0.19,0.205,0.185,0.2,0.1932,0.1767,0.2301,,0.2,3.48,2.56,8.11,8.11,-0.1,,686700,37170252.0
7154,NEXGBINA,Consumer Cyclical,0.03,0.03,0.025,0.03,0.0337,0.03,0.0467,,0.03,14.67,0.0,-14.29,0.0,0.0,Infinity,812000,36982756.0
5107,IQGROUP,Industrials,0.42,0.42,0.42,0.42,0.413,0.4123,0.4793,,0.42,1.31,0.0,5.0,-8.7,-0.0,,0,36971992.0
5165,DFCITY,Basic Materials,0.35,0.35,0.35,0.35,0.3535,0.3581,0.4275,,0.35,0.0,0.0,-1.41,-5.41,0.0,Infinity,0,36941980.0
4375,SMI,Industrials,0.175,0.175,0.175,0.175,0.199,0.1975,0.2279,,0.175,6.05,-16.67,9.38,-5.41,0.02,8.75,0,36739520.0
0280,MBN,Consumer Defensive,0.085,0.095,0.085,0.095,0.0958,0.0996,0.105,,0.095,3.22,0.0,11.76,-9.52,-0.01,,20100,36670000.0
7016,CHUAN,Industrials,0.215,0.215,0.215,0.215,0.2227,0.2191,0.252,,0.215,1.05,-2.27,-2.27,-6.52,-0.04,,40000,36264020.0
0017,NOVATECH,Communication Services,0.035,0.04,0.035,0.04,0.0335,0.0321,0.0455,,0.04,16.76,14.29,33.33,14.29,0.01,4.0,582600,35745040.0
0158,SCC,Consumer Defensive,0.25,0.25,0.25,0.25,0.238,0.2263,0.2171,,0.25,1.22,0.0,25.0,8.7,0.02,12.5,0,35290036.0
0049,OCNCASH,Consumer Defensive,0.13,0.14,0.13,0.135,0.132,0.1309,0.1718,,0.135,3.55,-3.57,8.0,-15.62,-0.02,,243500,35208000.0
7226,WATTA,Technology,0.375,0.415,0.37,0.415,0.3822,0.3689,0.4279,,0.415,1.11,-3.49,29.69,12.16,-0.02,,22400,35059200.0
7114,DNONCE,Consumer Cyclical,0.04,0.04,0.04,0.04,0.0405,0.0373,0.0335,,0.04,16.22,-11.11,14.29,14.29,-0.01,,0,34731252.0
5267,XINHWA,Industrials,0.13,0.135,0.13,0.135,0.1363,0.1381,0.1542,,0.135,3.02,0.0,-3.57,-6.9,-0.03,,6200,34513816.0
0096,NEXGRAM,Industrials,0.035,0.04,0.035,0.035,0.0345,0.0295,0.0218,,0.035,17.56,-12.5,40.0,40.0,-0.0,,17279700,34210008.0
7005,BIG,Basic Materials,0.535,0.54,0.535,0.535,0.5405,0.5263,0.5391,,0.535,3.4,-5.31,3.88,0.0,0.08,6.6875005,37000,33962712.0
0093,SOLUTN,Technology,0.065,0.07,0.065,0.07,0.0695,0.0699,0.0747,,0.07,8.11,0.0,7.69,7.69,-0.04,,211900,33883128.0
7031,AMTEL,Technology,0.35,0.355,0.345,0.355,0.3425,0.3397,0.3815,,0.355,1.93,10.94,1.43,-1.39,0.05,7.1,121400,33878664.0
5649,GPHAROS,Basic Materials,0.235,0.245,0.23,0.24,0.233,0.227,0.2371,,0.24,5.95,-11.11,9.09,2.13,0.01,24.0,585400,33786112.0
5169,HOHUP,Industrials,0.065,0.065,0.065,0.065,0.065,0.0521,0.0501,,0.065,5.84,0.0,0.0,62.5,-0.33,,3300,33686944.0
7157,CYL,Consumer Cyclical,0.335,0.335,0.335,0.335,0.3348,0.3344,0.3366,,0.335,0.32,0.0,8.06,-9.46,0.03,11.166667,0,33500000.0
0048,ANCOMLB,Industrials,0.065,0.07,0.065,0.07,0.0698,0.0733,0.0886,,0.07,3.46,0.0,0.0,0.0,-0.0,,471800,33130042.0
9938,BRIGHT,Consumer Cyclical,0.16,0.16,0.16,0.16,0.1645,0.1658,0.1803,,0.16,1.1,-3.03,0.0,-5.88,0.03,5.3333335,0,32852864.0
0154,EAH,Industrials,0.005,0.005,0.005,0.005,0.005,0.005,0.005,,0.005,0.0,0.0,0.0,0.0,0.0,Infinity,0,32258816.0
0055,SERSOL,Basic Materials,0.03,0.04,0.03,0.04,0.037,0.0343,0.0269,,0.04,10.71,0.0,14.29,33.33,-0.0,,153100,32183772.0
7020,ASTEEL,Basic Materials,0.065,0.065,0.065,0.065,0.0642,0.0653,0.0675,,0.065,3.38,0.0,0.0,0.0,0.0,Infinity,0,31516518.0
0188,HLT,Industrials,0.02,0.025,0.02,0.025,0.0233,0.0257,0.0276,,0.025,17.75,0.0,0.0,0.0,-0.02,,16000,31369830.0
0162,WIDAD,Industrials,0.005,0.01,0.005,0.01,0.01,0.0099,0.0144,,0.01,80.0,0.0,0.0,0.0,-0.07,,165100,31211532.0
0132,TDEX,Technology,0.035,0.035,0.035,0.035,0.0348,0.0325,0.0362,,0.035,5.83,0.0,-12.5,16.67,-0.0,,0,31002874.0
0312,OFB,Consumer Defensive,0.145,0.145,0.145,0.145,0.1488,0.1537,0.2008,,0.145,1.03,3.57,-9.38,-27.5,0.0,Infinity,31000,30471170.0
7186,SWSCAP,Consumer Cyclical,0.1,0.1,0.1,0.1,0.1045,0.1013,0.1245,,0.1,2.91,-9.09,5.26,-9.09,-0.0,,8000,30227814.0
5188,CNOUHUA,Consumer Defensive,0.045,0.045,0.045,0.045,0.0428,0.0429,0.0396,N,0.045,0.63,12.5,0.0,12.5,-0.01,,100000,30060002.0
6297,BOXPAK,Consumer Cyclical,0.25,0.25,0.25,0.25,0.2433,0.2347,0.292,,0.25,1.17,0.0,11.11,4.17,0.07,3.5714285,0,30011744.0
8478,HWATAI,Consumer Defensive,0.37,0.4,0.365,0.4,0.3875,0.4007,0.4257,,0.4,2.62,8.11,-1.23,-2.44,0.02,20.0,21100,29933310.0
0080,STRAITS,Industrials,0.03,0.035,0.03,0.03,0.0425,0.0641,0.0756,,0.03,18.41,-14.29,-64.71,-62.5,0.01,3.0,230100,29833868.0
7201,PICORP,Industrials,0.05,0.05,0.045,0.045,0.04,0.0369,0.0375,,0.045,8.52,12.5,12.5,28.57,0.0,Infinity,130400,29491700.0
3441,JOHAN,Basic Materials,0.02,0.025,0.02,0.025,0.0257,0.0254,0.0277,,0.025,3.5,0.0,25.0,0.0,-0.11,,575900,29200710.0
03033,SGBHD,Healthcare,0.25,0.25,0.25,0.25,0.25,0.25,0.2498,,0.25,0.0,0.0,0.0,0.0,-0.06,,0,29107456.0
7221,BSLCORP,Industrials,0.02,0.02,0.015,0.015,0.0167,0.0175,0.0192,,0.015,16.67,0.0,-25.0,0.0,-0.0,,111100,28951264.0
5104,CNH,Industrials,0.04,0.04,0.04,0.04,0.042,0.0408,0.0437,,0.04,3.3,0.0,-11.11,-11.11,0.13,0.30769232,70000,28728000.0
03042,"03042.KL,0P0001M2I0,0",,0.21,0.21,0.21,0.21,0.21,0.21,0.21,,0.21,0.0,0.0,0.0,0.0,,7.0,0,28476000.0
0140,XOXNET,Industrials,0.02,0.025,0.02,0.025,0.0238,0.0256,0.0221,,0.025,7.25,25.0,0.0,0.0,-0.01,,1328700,28392730.0
8923,JIANKUN,Real Estate,0.05,0.05,0.05,0.05,0.0533,0.0521,0.0363,,0.05,7.42,0.0,-9.09,66.67,-0.01,,168700,28385712.0
9601,HWGB,Industrials,0.115,0.115,0.11,0.115,0.116,0.113,0.1439,,0.115,3.29,0.0,0.0,-4.17,-0.02,,121100,28365486.0
0199,TRIMODE,Industrials,0.16,0.17,0.155,0.17,0.167,0.1617,0.1834,,0.17,1.88,0.0,0.0,-2.86,0.01,17.0,25500,28220000.0
6637,PNEPCB,Technology,0.045,0.05,0.045,0.05,0.0528,0.0508,0.0413,,0.05,6.51,0.0,-16.67,25.0,-0.0,,120000,28028580.0
0170,KANGER,Basic Materials,0.025,0.03,0.025,0.03,0.0295,0.0295,0.0333,,0.03,19.0,0.0,0.0,0.0,-0.0,,88500,27816258.0
5187,HBGLOB,Consumer Defensive,0.035,0.035,0.035,0.035,0.0327,0.0332,0.0406,,0.035,16.0,0.0,40.0,-12.5,-0.01,,0,27369780.0
7014,YLI,Basic Materials,0.24,0.24,0.24,0.24,0.219,0.2269,0.2589,,0.24,2.23,0.0,2.13,-4.0,-0.49,,0,27079168.0
7218,ARKA,Industrials,0.395,0.41,0.385,0.4,0.5098,0.5574,0.667,,0.4,5.42,-1.23,-31.03,-43.26,0.03,13.333334,30800,26363822.0
9091,EMICO,Consumer Cyclical,0.19,0.19,0.19,0.19,0.173,0.1778,0.1895,,0.19,7.65,0.0,18.75,11.76,0.0,Infinity,0,26124640.0
7315,AHB,Industrials,0.03,0.03,0.03,0.03,0.0302,0.0327,0.0332,,0.03,7.5,0.0,0.0,-14.29,-0.01,,0,25665580.0
7132,SMISCOR,Consumer Cyclical,0.6,0.6,0.6,0.6,0.6092,0.5653,0.6083,,0.6,4.51,12.15,-6.25,6.19,0.07,8.571429,0,25297802.0
03023,SMILE,Healthcare,0.1,0.1,0.1,0.1,0.1,0.0985,0.1183,,0.1,0.0,0.0,0.0,-20.0,-0.0,,0,25224496.0
0029,DIGISTA,Industrials,0.04,0.04,0.04,0.04,0.0387,0.0403,0.0464,,0.04,6.96,0.0,14.29,-20.0,-0.01,,20000,25099266.0
6041,FARLIM,Real Estate,0.17,0.17,0.15,0.16,0.1693,0.1639,0.166,,0.16,7.03,-5.88,-13.51,0.0,-0.02,,11200,24484098.0
7025,WOODLAN,Basic Materials,0.61,0.61,0.61,0.61,0.6035,0.5964,0.596,,0.61,2.78,0.0,1.67,0.0,0.0,Infinity,0,24400610.0
0109,SCBUILD,Basic Materials,0.01,0.01,0.005,0.01,0.01,0.01,0.0091,,0.01,30.0,0.0,0.0,100.0,-0.0,,39800,24167044.0
0086,YGL,Technology,0.08,0.085,0.08,0.085,0.0858,0.0787,0.0998,,0.085,6.0,0.0,13.33,13.33,0.01,8.5,100000,23265936.0
0092,MTOUCHE,Communication Services,0.025,0.025,0.025,0.025,0.027,0.0272,0.0349,,0.025,4.83,0.0,0.0,-16.67,-0.01,,185000,23167978.0
7007,ARK,Industrials,0.22,0.23,0.22,0.23,0.2682,0.2567,0.2406,,0.23,1.53,0.0,-20.69,17.95,0.02,11.5,13600,22892370.0
7149,ENGKAH,Consumer Defensive,0.185,0.185,0.185,0.185,0.2015,0.1912,0.2363,,0.185,2.06,-7.5,0.0,-11.9,-0.07,,37500,22849862.0
8044,CFM,Industrials,0.07,0.07,0.07,0.07,0.0725,0.0702,0.0817,,0.07,1.79,0.0,0.0,7.69,-0.01,,31000,21961706.0
0118,TRIVE,Technology,0.015,0.015,0.015,0.015,0.018,0.0172,0.0162,,0.015,11.67,0.0,-40.0,0.0,0.0,Infinity,0,21465580.0
0179,BIOHLDG,Consumer Defensive,0.01,0.015,0.01,0.015,0.0162,0.0172,0.0173,,0.015,20.0,0.0,-25.0,0.0,-0.02,,56400,21294360.0
03054,SNOWFIT,Technology,0.1,0.1,0.1,0.1,0.1,0.1,0.1145,,0.1,0.0,0.0,0.0,0.0,0.0,Infinity,0,21110000.0
5568,APB,Industrials,0.195,0.195,0.17,0.17,0.1878,0.1763,0.1816,,0.17,5.88,-8.11,-10.53,-2.86,-0.22,,13100,21105324.0
0147,INNITY,Communication Services,0.15,0.15,0.15,0.15,0.1503,0.1407,0.1839,,0.15,0.0,0.0,0.0,3.45,-0.06,,0,20910512.0
0072,ERDASAN,Industrials,0.085,0.095,0.085,0.09,0.087,0.0833,0.0788,,0.09,9.03,-14.29,12.5,20.0,0.03,3.0000002,1112200,20591340.0
0022,PARLO,Consumer Cyclical,0.035,0.035,0.03,0.03,0.036,0.0336,0.0333,,0.03,8.81,-14.29,-14.29,0.0,0.0,Infinity,90000,20534406.0
0187,BCMALL,Healthcare,0.005,0.01,0.005,0.01,0.0097,0.0092,0.0088,,0.01,80.0,0.0,0.0,0.0,-0.0,,336600,20341120.0
9539,MUH,Real Estate,0.36,0.36,0.36,0.36,0.378,0.3664,0.3655,,0.36,1.64,-6.49,-7.69,-7.69,0.02,18.000002,20000,20310840.0
6211,KIALIM,Basic Materials,0.325,0.325,0.325,0.325,0.3398,0.3406,0.382,,0.325,0.96,-1.52,-4.41,-13.33,0.05,6.4999995,10000,20129672.0
0066,VSOLAR,Technology,0.035,0.04,0.03,0.04,0.039,0.0368,0.0386,,0.04,20.24,0.0,0.0,14.29,-0.05,,317300,19890042.0
0190,ESAFE,Consumer Cyclical,0.08,0.08,0.08,0.08,0.0845,0.0829,0.1041,,0.08,6.57,0.0,-5.88,-5.88,-0.03,,0,19247502.0
8966,TECHBASE,Consumer Cyclical,0.06,0.06,0.06,0.06,0.0627,0.0672,0.088,,0.06,5.77,0.0,0.0,-14.29,-0.26,,20000,18460368.0
5265,OASIS,Industrials,0.125,0.125,0.125,0.125,0.138,0.1614,0.2004,,0.125,7.57,-7.41,-24.24,-37.5,-0.06,,23700,18395930.0
7096,JOE,Consumer Cyclical,0.06,0.06,0.06,0.06,0.0632,0.0646,0.0566,,0.06,1.16,0.0,-14.29,9.09,-0.05,,0,18354714.0
9393,ITRONIC,Technology,0.025,0.025,0.02,0.025,0.0187,0.0253,0.0301,,0.025,38.5,0.0,0.0,-28.57,-0.01,,422200,17689732.0
5048,YB,Basic Materials,0.06,0.06,0.06,0.06,0.0577,0.0623,0.0845,,0.06,5.42,-7.69,0.0,-25.0,-0.25,,0,17509776.0
7986,CNASIA,Industrials,0.065,0.065,0.065,0.065,0.0655,0.0664,0.0661,,0.065,1.57,0.0,-7.14,0.0,0.0,Infinity,0,17496862.0
7086,ABLEGRP,Industrials,0.065,0.065,0.065,0.065,0.0637,0.0631,0.0707,,0.065,0.83,0.0,0.0,0.0,-0.0,,0,17153490.0
0145,TFP,Technology,0.02,0.025,0.02,0.025,0.022,0.0218,0.0243,,0.025,11.67,0.0,25.0,25.0,-0.0,,17100,16941230.0
0059,ECOHLDS,Industrials,0.04,0.04,0.04,0.04,0.0425,0.0475,0.0415,,0.04,17.59,33.33,-20.0,-27.27,0.0,Infinity,0,16828758.0
0094,ZENTECH,Healthcare,0.005,0.005,0.005,0.005,0.005,0.005,0.0076,,0.005,0.0,0.0,0.0,0.0,-0.0,,101000,15797251.0
0174,EVD,Technology,0.035,0.035,0.035,0.035,0.0397,0.038,0.0492,,0.035,4.33,0.0,-12.5,16.67,-0.02,,0,15720678.0
0122,AIM,Industrials,0.04,0.04,0.04,0.04,0.0445,0.0442,0.037,,0.04,4.25,-27.27,0.0,-20.0,-0.02,,200,15608669.0
0182,LKL,Healthcare,0.035,0.04,0.035,0.04,0.0385,0.0353,0.0383,,0.04,7.68,14.29,-11.11,33.33,-0.07,,4600,15523136.0
0079,ALRICH,Technology,0.045,0.045,0.045,0.045,0.0503,0.0537,0.0677,,0.045,1.0,0.0,-25.0,-18.18,0.0,Infinity,37500,15476923.0
0150,FINTEC,Financial Services,0.075,0.08,0.075,0.075,0.0733,0.0722,0.0758,,0.075,2.48,0.0,7.14,-6.25,-0.41,,38600,15380372.0
0043,MTRONIC,Technology,0.01,0.01,0.01,0.01,0.0072,0.008,0.0096,,0.01,55.0,0.0,100.0,0.0,-0.01,,2000,15310967.0
0084,FAST,Industrials,0.03,0.03,0.03,0.03,0.0312,0.0316,0.0336,,0.03,5.71,0.0,-14.29,-14.29,-0.06,,45000,15076871.0
0075,LYC,Technology,0.01,0.02,0.01,0.02,0.0152,0.0162,0.0197,,0.02,13.33,33.33,33.33,0.0,-0.03,,50000,14798924.0
0074,GOCEAN,Consumer Defensive,0.07,0.07,0.07,0.07,0.0705,0.0727,0.0911,,0.07,0.69,0.0,-6.67,-6.67,-0.07,,2000,14781146.0
0069,VINVEST,Real Estate,0.015,0.015,0.015,0.015,0.0192,0.0211,0.03,,0.015,4.58,-25.0,-25.0,-40.0,-0.07,,50000,14536506.0
0177,MIDTOWN,Industrials,0.065,0.08,0.065,0.075,0.074,0.0746,0.075,,0.075,4.71,15.38,-6.25,7.14,-0.17,,383200,14289694.0
0152,DGB,Technology,0.035,0.04,0.03,0.04,0.0335,0.0324,0.0348,,0.04,5.83,14.29,33.33,33.33,-0.04,,181600,13220647.0
7018,CME,Consumer Cyclical,0.01,0.01,0.01,0.01,0.0132,0.0136,0.0143,,0.01,20.0,-33.33,0.0,-33.33,0.01,1.0,800000,12091260.0
0081,REKATECH,Industrials,0.02,0.02,0.02,0.02,0.0235,0.025,0.0312,,0.02,8.75,0.0,-20.0,0.0,-0.01,,0,11840000.0
6254,PDZ,Industrials,0.02,0.025,0.02,0.02,0.0258,0.0263,0.0296,,0.02,7.75,-20.0,-33.33,-33.33,0.0,Infinity,87800,11767341.0
7017,KOMARK,Industrials,0.05,0.05,0.05,0.05,0.059,0.0585,0.0532,,0.05,2.73,-16.67,-23.08,0.0,-0.11,,7500,11545889.0
0070,MQTECH,Industrials,0.05,0.05,0.05,0.05,0.0535,0.0507,0.0575,,0.05,9.42,0.0,-9.09,0.0,-0.03,,0,11327733.0
5157,SG,Consumer Defensive,0.07,0.07,0.07,0.07,0.0787,0.09,0.1048,,0.07,3.21,-6.67,-12.5,-30.0,-0.12,,66100,10931713.0
7146,AEM,Technology,0.06,0.06,0.05,0.05,0.0557,0.0548,0.0512,,0.05,4.04,-9.09,0.0,-16.67,0.02,2.5,300,10817516.0
0133,SANICHI,Industrials,0.065,0.07,0.065,0.065,0.0682,0.0663,0.0865,,0.065,6.62,-7.14,8.33,-7.14,-0.18,,139600,10680034.0
5156,XDL,Consumer Cyclical,0.005,0.005,0.005,0.005,0.008,0.0087,0.0111,,0.005,35.0,-50.0,-50.0,-50.0,-0.02,,200000,10581127.0
0068,ASDION,Industrials,0.02,0.02,0.02,0.02,0.0192,0.0188,0.0213,,0.02,15.42,0.0,33.33,0.0,0.01,2.0,0,10213772.0
03022,MCOM,Technology,0.05,0.05,0.05,0.05,0.05,0.05,0.0658,,0.05,0.0,0.0,0.0,0.0,-0.0,,0,9786646.0
7080,PERMAJU,Consumer Cyclical,0.005,0.005,0.005,0.005,0.0085,0.0081,0.0096,,0.005,50.0,-50.0,0.0,-50.0,-0.01,,10000,9785636.0
0085,MLAB,Technology,0.03,0.03,0.03,0.03,0.03,0.03,0.0479,,0.03,0.0,0.0,0.0,0.0,-0.1,,0,8672073.0
0036,KGROUP,Industrials,0.07,0.07,0.07,0.07,0.071,0.0717,0.0922,,0.07,3.63,0.0,0.0,-12.5,-0.09,,13700,8582166.0
0018,LAMBO,Consumer Cyclical,0.005,0.005,0.005,0.005,0.005,0.005,0.005,,0.005,0.0,0.0,0.0,0.0,-0.0,,0,7702495.0
0169,SMTRACK,Technology,0.005,0.005,0.005,0.005,0.005,0.007,0.0087,,0.005,15.0,0.0,0.0,-50.0,-0.0,,1000000,6607358.0
2739,TECHNAX,Consumer Cyclical,0.015,0.02,0.015,0.02,0.0165,0.0245,0.0408,,0.02,14.75,33.33,-33.33,-33.33,-0.04,,1000,5878090.0
7130,RENEUCO,Industrials,0.005,0.005,0.005,0.005,0.005,0.009,0.0221,,0.005,0.0,0.0,0.0,-80.0,-0.01,,0,5712387.0
